2457349.500000000, A.D. 2015-Nov-23 00:00:00.0000,  4.783942078492135E+06,  2.174327508907244E+06,  1.942710645713657E+04, -4.583436703056236E-01, -7.104417616283349E-01, -6.984279455102023E-01,  1.752852480650237E+01,  5.254919536855319E+06, -7.138056147792831E-01,
2457350.500000000, A.D. 2015-Nov-24 00:00:00.0000,  4.744372895895362E+06,  2.113993445522606E+06, -4.031483743899316E+04, -4.577556616283900E-01, -6.863931126266696E-01, -6.845451607622834E-01,  1.732597149754815E+01,  5.194195582487900E+06, -6.921566027206132E-01,
2457351.500000000, A.D. 2015-Nov-25 00:00:00.0000,  4.704820121086493E+06,  2.055683119707033E+06, -9.887195047850907E+04, -4.579253552065730E-01, -6.635804343203109E-01, -6.709968207347101E-01,  1.712939844790677E+01,  5.135264464759355E+06, -6.722584166388293E-01,
2457352.500000000, A.D. 2015-Nov-26 00:00:00.0000,  4.665227509275831E+06,  1.999294631730601E+06, -1.562716795006543E+05, -4.586489202913313E-01, -6.418814631885912E-01, -6.577463262777146E-01,  1.693833994681003E+01,  5.077986567093766E+06, -6.538466686828079E-01,
2457353.500000000, A.D. 2015-Nov-27 00:00:00.0000,  4.625553651802294E+06,  1.944738612103611E+06, -2.125376474790275E+05, -4.597894712123569E-01, -6.211332471275472E-01, -6.447433504304776E-01,  1.675240020388442E+01,  5.022243234522212E+06, -6.367056098892369E-01,
2457354.500000000, A.D. 2015-Nov-28 00:00:00.0000,  4.585765747106366E+06,  1.891940419538930E+06, -2.676889012393951E+05, -4.612843574230538E-01, -6.011630049016645E-01, -6.319340076239124E-01,  1.657123575722442E+01,  4.967931499755799E+06, -6.206898934992301E-01,
2457355.500000000, A.D. 2015-Nov-29 00:00:00.0000,  4.545833495033130E+06,  1.840839734120503E+06, -3.217400195018426E+05, -4.631355900521257E-01, -5.818158796001729E-01, -6.192700411778480E-01,  1.639453436415726E+01,  4.914957754796171E+06, -6.057271009258455E-01,
2457356.500000000, A.D. 2015-Nov-30 00:00:00.0000,  4.505724333009265E+06,  1.791388182685405E+06, -3.747018738660589E+05, -4.653897889049432E-01, -5.629719480318514E-01, -6.067144858387108E-01,  1.622199561056524E+01,  4.863231937756563E+06, -5.918044570321105E-01,
2457357.500000000, A.D. 2015-Dec-01 00:00:00.0000,  4.465400539044075E+06,  1.743546035668775E+06, -4.265827004667521E+05, -4.681163843536531E-01, -5.445509414722540E-01, -5.942432711920058E-01,  1.605331662307357E+01,  4.812663249483484E+06, -5.789482343672328E-01,
2457358.500000000, A.D. 2015-Dec-02 00:00:00.0000,  4.424818049815275E+06,  1.697278918716356E+06, -4.773891699591354E+05, -4.713904399841873E-01, -5.265079597007851E-01, -5.818438345295278E-01,  1.588818376105826E+01,  4.763157662883340E+06, -5.672039503814295E-01,
2457359.500000000, A.D. 2015-Dec-03 00:00:00.0000,  4.383926465173639E+06,  1.652555108360991E+06, -5.271272661947981E+05, -4.752824553658819E-01, -5.088250166403014E-01, -5.695123371630464E-01,  1.572626930331979E+01,  4.714616929612187E+06, -5.566219425349778E-01,
2457360.500000000, A.D. 2015-Dec-04 00:00:00.0000,  4.342669649100684E+06,  1.609343590502232E+06, -5.758029129618108E+05, -4.798544891155423E-01, -4.915023547383814E-01, -5.572507881338162E-01,  1.556723136155931E+01,  4.666938554136553E+06, -5.472493441895236E-01,
2457361.500000000, A.D. 2015-Dec-05 00:00:00.0000,  4.300986461959168E+06,  1.567612792478830E+06, -6.234223771191165E+05, -4.851606351683486E-01, -4.745517800581256E-01, -5.450648254277057E-01,  1.541071530236966E+01,  4.620016220035614E+06, -5.391273616948339E-01,
2457362.500000000, A.D. 2015-Dec-06 00:00:00.0000,  4.258811339400984E+06,  1.527329769100666E+06, -6.699925200847760E+05, -4.912497745737205E-01, -4.579928769566006E-01, -5.329624446215839E-01,  1.525635540950613E+01,  4.573740288337439E+06, -5.322920106045249E-01,
2457363.500000000, A.D. 2015-Dec-07 00:00:00.0000,  4.216074598564722E+06,  1.488459588407010E+06, -7.155209815754220E+05, -4.981688850555308E-01, -4.418521302979874E-01, -5.209536896329210E-01,  1.510377605803603E+01,  4.527998149520171E+06, -5.267764800145319E-01,
2457364.500000000, A.D. 2015-Dec-08 00:00:00.0000,  4.172702483324505E+06,  1.450964681166723E+06, -7.600163738982901E+05, -5.059655767705387E-01, -4.261645504982523E-01, -5.090511765998822E-01,  1.495259216631258E+01,  4.482674359010394E+06, -5.226135366554888E-01,
2457365.500000000, A.D. 2015-Dec-09 00:00:00.0000,  4.128617062289320E+06,  1.414803965543211E+06, -8.034885498261750E+05, -5.146888124433353E-01, -4.109771161322930E-01, -4.972712287400318E-01,  1.480240911327385E+01,  4.437650612389968E+06, -5.198366274224239E-01,
2457366.500000000, A.D. 2015-Dec-10 00:00:00.0000,  4.083736171901394E+06,  1.379931629685059E+06, -8.459489838482663E+05, -5.243870426162474E-01, -3.963530616871296E-01, -4.856353042433605E-01,  1.465282265901201E+01,  4.392805721583306E+06, -5.184786017321352E-01,
2457367.500000000, A.D. 2015-Dec-11 00:00:00.0000,  4.037973647359807E+06,  1.346295552244931E+06, -8.874112746742442E+05, -5.351033930124025E-01, -3.823757373760239E-01, -4.741712979332737E-01,  1.450341966366053E+01,  4.348015830374323E+06, -5.185673847939044E-01,
2457368.500000000, A.D. 2015-Dec-12 00:00:00.0000,  3.991240089663688E+06,  1.313835459979624E+06, -9.278917374849468E+05, -5.468681767417500E-01, -3.691505949059675E-01, -4.629142369569643E-01,  1.435378050260658E+01,  4.303155138468901E+06, -5.201186024617347E-01,
2457369.500000000, A.D. 2015-Dec-13 00:00:00.0000,  3.943444359698310E+06,  1.282481042405590E+06, -9.674100141661465E+05, -5.596897944095005E-01, -3.568040214939856E-01, -4.519059425167917E-01,  1.420348395129533E+01,  4.258097365922378E+06, -5.231260421473499E-01,
2457370.500000000, A.D. 2015-Dec-14 00:00:00.0000,  3.894495867605321E+06,  1.252150329780430E+06, -1.005989600610577E+06, -5.735457455763289E-01, -3.454783781226709E-01, -4.411934362297387E-01,  1.405211493339650E+01,  4.212718075981443E+06, -5.275516548553777E-01,
2457371.500000000, A.D. 2015-Dec-15 00:00:00.0000,  3.844307565015476E+06,  1.222748655921459E+06, -1.043658184368044E+06, -5.883756397524813E-01, -3.353235598034727E-01, -4.308261874983532E-01,  1.389927496847563E+01,  4.166897807217181E+06, -5.333171537223677E-01,
2457372.500000000, A.D. 2015-Dec-16 00:00:00.0000,  3.792799401755610E+06,  1.194168459609225E+06, -1.080447707683690E+06, -6.040775925746473E-01, -3.264862727447935E-01, -4.208525911076350E-01,  1.374459459912311E+01,  4.120525799084642E+06, -5.402988920243822E-01,
2457373.500000000, A.D. 2015-Dec-17 00:00:00.0000,  3.739901927939929E+06,  1.166290055278122E+06, -1.116394111306302E+06, -6.205084587895691E-01, -3.190985677695419E-01, -4.113161818239260E-01,  1.358774671844994E+01,  4.073503987405540E+06, -5.483267749843643E-01,
2457374.500000000, A.D. 2015-Dec-18 00:00:00.0000,  3.685559721441973E+06,  1.138983380418509E+06, -1.151536755093426E+06, -6.374875415295520E-01, -3.132668478542506E-01, -4.022519874825140E-01,  1.342845964350682E+01,  4.025750923680712E+06, -5.571870275764922E-01,
2457375.500000000, A.D. 2015-Dec-19 00:00:00.0000,  3.629734365959195E+06,  1.112110649755955E+06, -1.185917536793306E+06, -6.548032136736772E-01, -3.090619153061940E-01, -3.936832028441640E-01,  1.326652890266148E+01,  3.977205308856926E+06, -5.666282693139888E-01,
2457376.500000000, A.D. 2015-Dec-20 00:00:00.0000,  3.572406738052110E+06,  1.085529817964315E+06, -1.219579739096150E+06, -6.722223272968648E-01, -3.065102423385698E-01, -3.856182348523874E-01,  1.310182682935462E+01,  3.927828869462567E+06, -5.763706790851468E-01,
2457377.500000000, A.D. 2015-Dec-21 00:00:00.0000,  3.513578345570861E+06,  1.059098727954388E+06, -1.252566642254718E+06, -6.895028638454761E-01, -3.055869870789796E-01, -3.780482811208298E-01,  1.293430902878426E+01,  3.877608296270825E+06, -5.861186280737468E-01,
2457378.500000000, A.D. 2015-Dec-22 00:00:00.0000,  3.453271416565858E+06,  1.032679737132430E+06, -1.284919966979869E+06, -7.064102047124017E-01, -3.062122566405370E-01, -3.709459374256445E-01,  1.276401664426962E+01,  3.826555923738502E+06, -5.955772147982117E-01,
2457379.500000000, A.D. 2015-Dec-23 00:00:00.0000,  3.391527450572641E+06,  1.006144441534281E+06, -1.316678270094506E+06, -7.227361400116550E-01, -3.082530028768514E-01, -3.642656420340560E-01,  1.259107335554183E+01,  3.774708830116191E+06, -6.044720138911308E-01,
2457380.500000000, A.D. 2015-Dec-24 00:00:00.0000,  3.328404110604065E+06,  9.793779126424491E+05, -1.347875485785976E+06, -7.383175802775739E-01, -3.115326321755777E-01, -3.579466836390592E-01,  1.241567653443472E+01,  3.722126185991106E+06, -6.125692075226223E-01,
2457381.500000000, A.D. 2015-Dec-25 00:00:00.0000,  3.263970679607014E+06,  9.522817607046068E+05, -1.378539842414610E+06, -7.530502353067412E-01, -3.158482958088460E-01, -3.519188063162727E-01,  1.223808310093500E+01,  3.668885014037567E+06, -6.196913653766286E-01,
2457382.500000000, A.D. 2015-Dec-26 00:00:00.0000,  3.198302716374261E+06,  9.247754774978161E+05, -1.408693342179522E+06, -7.668929232305288E-01, -3.209926380131016E-01, -3.461093753501454E-01,  1.205859204195028E+01,  3.615074948275513E+06, -6.257241963920106E-01,
2457383.500000000, A.D. 2015-Dec-27 00:00:00.0000,  3.131476808429899E+06,  8.967959028451145E+05, -1.438351862827949E+06, -7.798611227812948E-01, -3.267744978018898E-01, -3.404502829746709E-01,  1.187752657085132E+01,  3.560792885635827E+06, -6.306122888837580E-01,
2457384.500000000, A.D. 2015-Dec-28 00:00:00.0000,  3.063566266519831E+06,  8.682951419144571E+05, -1.467525779530242E+06, -7.920123409101159E-01, -3.330333823287699E-01, -3.348828496414009E-01,  1.169521890478163E+01,  3.506138422312552E+06, -6.343458458815733E-01,
2457385.500000000, A.D. 2015-Dec-29 00:00:00.0000,  2.994638255502425E+06,  8.392376012028009E+05, -1.496220888938442E+06, -8.034284232052187E-01, -3.396452840357567E-01, -3.293598739938948E-01,  1.151199959275232E+01,  3.451210654406216E+06, -6.369432879641945E-01,
2457386.500000000, A.D. 2015-Dec-30 00:00:00.0000,  2.924752398537215E+06,  8.095968730658740E+05, -1.524439393342078E+06, -8.141998446652359E-01, -3.465207508998835E-01, -3.238450954878407E-01,  1.132819181765126E+01,  3.396106469709157E+06, -6.384348851812216E-01,
2457387.500000000, A.D. 2015-Dec-31 00:00:00.0000,  2.853960535958156E+06,  7.793530169224143E+05, -1.552180760537632E+06, -8.244149775171223E-01, -3.535982095810546E-01, -3.183110438910488E-01,  1.114410983526108E+01,  3.340920079734894E+06, -6.388507696589628E-01,
2457388.500000000, A.D. 2016-Jan-01 00:00:00.0000,  2.782307167575598E+06,  7.484905009040236E+05, -1.579442368361525E+06, -8.341549357616742E-01, -3.608358577312325E-01, -3.127363729293697E-01,  1.096006009504256E+01,  3.285743355720523E+06, -6.382142985551124E-01,
2457389.500000000, A.D. 2016-Jan-02 00:00:00.0000,  2.709830132905014E+06,  7.169968125308752E+05, -1.606219927808404E+06, -8.434929728208651E-01, -3.682046018607812E-01, -3.071035084717240E-01,  1.077634358317763E+01,  3.230666531053348E+06, -6.365399850350174E-01,
2457390.500000000, A.D. 2016-Jan-03 00:00:00.0000,  2.636561205983598E+06,  6.848615819082260E+05, -1.632507734428935E+06, -8.524967720787409E-01, -3.756833977117768E-01, -3.013970748204873E-01,  1.059325829011506E+01,  3.175778941022472E+06, -6.338344151610925E-01,
2457391.500000000, A.D. 2016-Jan-04 00:00:00.0000,  2.562526427802585E+06,  6.520759839990288E+05, -1.658298824414201E+06, -8.612319693548471E-01, -3.832574772702690E-01, -2.956032734359586E-01,  1.041110118990840E+01,  3.121169616209363E+06, -6.300984437087058E-01,
2457392.500000000, A.D. 2016-Jan-05 00:00:00.0000,  2.487746134303924E+06,  6.186321697207242E+05, -1.683585118509188E+06, -8.697654511718689E-01, -3.909194158054694E-01, -2.897102118407537E-01,  1.023016959177231E+01,  3.066927687674277E+06, -6.253291108434074E-01,
2457393.500000000, A.D. 2016-Jan-06 00:00:00.0000,  2.412234756208494E+06,  5.845224950317144E+05, -1.708357631618127E+06, -8.781671291017794E-01, -3.986726488435899E-01, -2.837090672924130E-01,  1.005076214731099E+01,  3.013142688915719E+06, -6.195198981385051E-01,
2457394.500000000, A.D. 2016-Jan-07 00:00:00.0000,  2.336000575559340E+06,  5.497383660806417E+05, -1.732606811048880E+06, -8.865089722488442E-01, -4.065366761095746E-01, -2.775958486518117E-01,  9.873180170158713E+00,  2.959904951488739E+06, -6.126581255533361E-01,
2457395.500000000, A.D. 2016-Jan-08 00:00:00.0000,  2.259045723101415E+06,  5.142686065785289E+05, -1.756323038690604E+06, -8.948602564160204E-01, -4.145526440104863E-01, -2.713733421373115E-01,  9.697730225572190E+00,  2.907306381345181E+06, -6.047186509194397E-01,
2457396.500000000, A.D. 2016-Jan-09 00:00:00.0000,  2.181366770267576E+06,  4.780973954760879E+05, -1.779497287126228E+06, -9.032785485124393E-01, -4.227873270235580E-01, -2.650526052998563E-01,  9.524729087521630E+00,  2.855441944932207E+06, -5.956538324488232E-01,
2457397.500000000, A.D. 2016-Jan-10 00:00:00.0000,  2.102956264920615E+06,  4.412020174700022E+05, -1.802121856882244E+06, -9.117971240265916E-01, -4.313330646793929E-01, -2.586532159367847E-01,  9.354511985450472E+00,  2.804412141508657E+06, -5.853811052075552E-01,
2457398.500000000, A.D. 2016-Jan-11 00:00:00.0000,  2.023805428783596E+06,  4.035508742283732E+05, -1.824191054914422E+06, -9.204112024423523E-01, -4.403015221780358E-01, -2.522015734289527E-01,  9.187444424688620E+00,  2.754326546815797E+06, -5.737712545223315E-01,
2457399.500000000, A.D. 2016-Jan-12 00:00:00.0000,  1.943907958830118E+06,  3.651023313978314E+05, -1.845701631713837E+06, -9.290668749228033E-01, -4.498106743979822E-01, -2.457270344920630E-01,  9.023936771021393E+00,  2.705308185421086E+06, -5.606417183866671E-01,
2457400.500000000, A.D. 2016-Jan-13 00:00:00.0000,  1.863264518817492E+06,  3.258049243773222E+05, -1.866652808626264E+06, -9.376567918113139E-01, -4.599669026288620E-01, -2.392564564280057E-01,  8.864459537536202E+00,  2.657498113599521E+06, -5.457589486675319E-01,
2457401.500000000, A.D. 2016-Jan-14 00:00:00.0000,  1.781887218097448E+06,  2.855991784826964E+05, -1.887045809402414E+06, -9.460249139657506E-01, -4.708463269288767E-01, -2.328084257628769E-01,  8.709556436082211E+00,  2.611059332062806E+06, -5.288515834067484E-01,
2457402.500000000, A.D. 2016-Jan-15 00:00:00.0000,  1.699803305093713E+06,  2.444209047579914E+05, -1.906882932400309E+06, -9.539795452430191E-01, -4.824800077747877E-01, -2.263886128972192E-01,  8.559852225604324E+00,  2.566179138830691E+06, -5.096328554039561E-01,
2457403.500000000, A.D. 2016-Jan-16 00:00:00.0000,  1.617057495493896E+06,  2.022054901639968E+05, -1.926166307274304E+06, -9.613111961806666E-01, -4.948460053584931E-01, -2.199872100713707E-01,  8.416053251797440E+00,  2.523069291015247E+06, -4.878281015379271E-01,
2457404.500000000, A.D. 2016-Jan-17 00:00:00.0000,  1.533712701929890E+06,  1.588925572901219E+05, -1.944896529736102E+06, -9.678110776183040E-01, -5.078686103671757E-01, -2.135786437639409E-01,  8.278939893504008E+00,  2.481963740307825E+06, -4.632027065211884E-01,
2457405.500000000, A.D. 2016-Jan-18 00:00:00.0000,  1.449849253342472E+06,  1.144304371703416E+05, -1.963071357140601E+06, -9.732872318020149E-01, -5.214230785613214E-01, -2.071231800272662E-01,  8.149351326254427E+00,  2.443114065203375E+06, -4.355870526849104E-01,
2457406.500000000, A.D. 2016-Jan-19 00:00:00.0000,  1.365562867383122E+06,  6.878007196356356E+04, -1.980684604269609E+06, -9.775772274520129E-01, -5.353437884239494E-01, -2.005698641838238E-01,  8.028163754096315E+00,  2.406782945067042E+06, -4.048967132781341E-01,
2457407.500000000, A.D. 2016-Jan-20 00:00:00.0000,  1.280961669231772E+06,  2.191811680002511E+04, -1.997725334051974E+06, -9.805576135723335E-01, -5.494344820479675E-01, -1.938603508723693E-01,  7.916263612327017E+00,  2.373236126515476E+06, -3.711470352924225E-01,
2457408.500000000, A.D. 2016-Jan-21 00:00:00.0000,  1.196162520817220E+06, -2.616091432878375E+04, -2.014177407685295E+06, -9.821504384290520E-01, -5.634801190873393E-01, -1.869333592375568E-01,  7.814517479863557E+00,  2.342733403372261E+06, -3.344612063347538E-01,
2457409.500000000, A.D. 2016-Jan-22 00:00:00.0000,  1.111286921953455E+06, -7.544358869984746E+04, -2.030019439091131E+06, -9.823265338103404E-01, -5.772600936512156E-01, -1.797295332809385E-01,  7.723740751811691E+00,  2.315519224940395E+06, -2.950705843142148E-01,
2457410.500000000, A.D. 2016-Jan-23 00:00:00.0000,  1.026456795022354E+06, -1.258976700927615E+05, -2.045225174272031E+06, -9.811047948983571E-01, -5.905620137540506E-01, -1.721963350156770E-01,  7.644667452538324E+00,  2.291813646189062E+06, -2.533063818035112E-01,
2457411.500000000, A.D. 2016-Jan-24 00:00:00.0000,  9.417905249832571E+05, -1.774733926103115E+05, -2.059764273711555E+06, -9.785469826446871E-01, -6.031944136844185E-01, -1.642923644350116E-01,  7.577923666311151E+00,  2.271804362459792E+06, -2.095830885205247E-01,
2457412.500000000, A.D. 2016-Jan-25 00:00:00.0000,  8.573996255422682E+05, -2.301057137459219E+05, -2.073603417687953E+06, -9.747486327189669E-01, -6.149963877225382E-01, -1.559904037281701E-01,  7.524006696081722E+00,  2.255640461426798E+06, -1.643757956936247E-01,
2457413.500000000, A.D. 2016-Jan-26 00:00:00.0000,  7.733862979574353E+05, -2.837172087590247E+05, -2.086707599675275E+06, -9.698278594072072E-01, -6.258426379021067E-01, -1.472786721658466E-01,  7.483271228326394E+00,  2.243428275420649E+06, -1.181948760838717E-01,
2457414.500000000, A.D. 2016-Jan-27 00:00:00.0000,  6.898419620240480E+05, -3.382211874715686E+05, -2.099041445949510E+06, -9.639144469431074E-01, -6.356436421672562E-01, -1.381602040732348E-01,  7.455922742675275E+00,  2.235229405684722E+06, -7.156155466755508E-02,
2457415.500000000, A.D. 2016-Jan-28 00:00:00.0000,  6.068466396215707E+05, -3.935246470021158E+05, -2.110570412358172E+06, -9.571412978454887E-01, -6.443419412691966E-01, -1.286507205617706E-01,  7.442017519697530E+00,  2.231060724709186E+06, -2.498683262643124E-02,
2457416.500000000, A.D. 2016-Jan-29 00:00:00.0000,  5.244689321458638E+05, -4.495307987996638E+05, -2.121261755427480E+06, -9.496393214484975E-01, -6.519063201529676E-01, -1.187756554670178E-01,  7.441468111098081E+00,  2.230896016154711E+06,  2.104531232075883E-02,
2457417.500000000, A.D. 2016-Jan-30 00:00:00.0000,  4.427662880116850E+05, -5.061410698297918E+05, -2.131085235908389E+06, -9.415357506101856E-01, -6.583257389211568E-01, -1.085670480288288E-01,  7.454053065947321E+00,  2.234668890702783E+06,  6.609079235001186E-02,
2457418.500000000, A.D. 2016-Jan-31 00:00:00.0000,  3.617852941206396E+05, -5.632566226708442E+05, -2.140013569963105E+06, -9.329550975095877E-01, -6.636044600833486E-01, -9.806089131345974E-02,  7.479429913515042E+00,  2.242276678211402E+06,  1.097553273005493E-01,
2457419.500000000, A.D. 2016-Feb-01 00:00:00.0000,  2.815618113587648E+05, -6.207795402038693E+05, -2.148022685931765E+06, -9.240216069512002E-01, -6.677592614952168E-01, -8.729533301322778E-02,  7.517150709471744E+00,  2.253585088348978E+06,  1.517024794785562E-01,
2457420.500000000, A.D. 2016-Feb-02 00:00:00.0000,  2.021208770695031E+05, -6.786138758131564E+05, -2.155091870532967E+06, -9.148619960498934E-01, -6.708191458996318E-01, -7.630993453612689E-02,  7.566679729375165E+00,  2.268433514968155E+06,  1.916606275742108E-01,
2457421.500000000, A.D. 2016-Feb-03 00:00:00.0000,  1.234764019928873E+05, -7.366667891459316E+05, -2.161203898332350E+06, -9.056072665693478E-01, -6.728275905928207E-01, -6.514601294398581E-02,  7.627413075701988E+00,  2.286640914146039E+06,  2.294293029596584E-01,
