*******************************************************************************
Ephemeris / WWW_USER Wed Feb 24 01:44:04 2016 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: 3552 Don Quixote (1983 SA)      {source: JPL#129}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1983-Sep-01 00:00:00.0000 TDB
Stop  time      : A.D. 2016-Mar-20 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-BIG16}
Output units    : KM-S                                                         
Output format   : 02
Reference frame : ICRF/J2000.0                                                 
Output type     : GEOMETRIC cartesian states
Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch            
*******************************************************************************
Initial FK5/J2000.0 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2454981.5 ! 2009-May-30.00 (TDB)         Residual RMS= .36171        
   EC= .7138591939946456   QR= 1.208904750718783   TP= 2455083.114208498       
   OM= 350.2678783992935   W=  317.1118412185904   IN= 30.96837943826426       
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= 9.5                ROTPER= 7.7                 
   H= 12.9                 G= .150                 B-V= n.a.                   
                           ALBEDO= .030            STYP= D                     
*******************************************************************************
JDTDB,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2455550.500000000, A.D. 2010-Dec-20 00:00:00.0000,  3.534380723278547E+07,  3.858403622383661E+08,  5.371676067677928E+08, -9.108450031420668E+00,  6.720083839718116E+00,  7.909836442675745E+00,
2455551.500000000, A.D. 2010-Dec-21 00:00:00.0000,  3.455677705230711E+07,  3.864203197076564E+08,  5.378501011616946E+08, -9.109835103389031E+00,  6.704863528723082E+00,  7.888653993305884E+00,
2455552.500000000, A.D. 2010-Dec-22 00:00:00.0000,  3.376962877362027E+07,  3.869989636822041E+08,  5.385307677460262E+08, -9.111183831595774E+00,  6.689678845310802E+00,  7.867525995021794E+00,
2455553.500000000, A.D. 2010-Dec-23 00:00:00.0000,  3.298236552507173E+07,  3.875762972341320E+08,  5.392096112147677E+08, -9.112496488109818E+00,  6.674529648187489E+00,  7.846452202784657E+00,
2455554.500000000, A.D. 2010-Dec-24 00:00:00.0000,  3.219499041151245E+07,  3.881523234233277E+08,  5.398866362407707E+08, -9.113773344677369E+00,  6.659415795364702E+00,  7.825432372490787E+00,
2455555.500000000, A.D. 2010-Dec-25 00:00:00.0000,  3.140750651434619E+07,  3.887270452973707E+08,  5.405618474758282E+08, -9.115014672217434E+00,  6.644337143883509E+00,  7.804466260760933E+00,
2455556.500000000, A.D. 2010-Dec-26 00:00:00.0000,  3.061991689162383E+07,  3.893004658914418E+08,  5.412352495507321E+08, -9.116220740301236E+00,  6.629293549694390E+00,  7.783553624811212E+00,
2455557.500000000, A.D. 2010-Dec-27 00:00:00.0000,  2.983222457818199E+07,  3.898725882282293E+08,  5.419068470753210E+08, -9.117391816646705E+00,  6.614284867676224E+00,  7.762694222400035E+00,
2455558.500000000, A.D. 2010-Dec-28 00:00:00.0000,  2.904443258582243E+07,  3.904434153178409E+08,  5.425766446385276E+08, -9.118528166683417E+00,  6.599310951764873E+00,  7.741887811841004E+00,
2455559.500000000, A.D. 2010-Dec-29 00:00:00.0000,  2.825654390352549E+07,  3.910129501577308E+08,  5.432446468084290E+08, -9.119630053207237E+00,  6.584371655157081E+00,  7.721134152065478E+00,
2455560.500000000, A.D. 2010-Dec-30 00:00:00.0000,  2.746856149768891E+07,  3.915811957326460E+08,  5.439108581323041E+08, -9.120697736133625E+00,  6.569466830555374E+00,  7.700433002717358E+00,
2455561.500000000, A.D. 2010-Dec-31 00:00:00.0000,  2.668048831238399E+07,  3.921481550145954E+08,  5.445752831366994E+08, -9.121731472345447E+00,  6.554596330424787E+00,  7.679784124264125E+00,
2455562.500000000, A.D. 2011-Jan-01 00:00:00.0000,  2.589232726962114E+07,  3.927138309628392E+08,  5.452379263275061E+08, -9.122731515622924E+00,  6.539760007239730E+00,  7.659187278111219E+00,
2455563.500000000, A.D. 2011-Jan-02 00:00:00.0000,  2.510408126961851E+07,  3.932782265239000E+08,  5.458987921900448E+08, -9.123698116639915E+00,  6.524957713706127E+00,  7.638642226710203E+00,
2455564.500000000, A.D. 2011-Jan-03 00:00:00.0000,  2.431575319106877E+07,  3.938413446315911E+08,  5.465578851891608E+08, -9.124631523008722E+00,  6.510189302951367E+00,  7.618148733654858E+00,
2455565.500000000, A.D. 2011-Jan-04 00:00:00.0000,  2.352734589140037E+07,  3.944031882070600E+08,  5.472152097693262E+08, -9.125531979359618E+00,  6.495454628679680E+00,  7.597706563762493E+00,
2455566.500000000, A.D. 2011-Jan-05 00:00:00.0000,  2.273886220703102E+07,  3.949637601588437E+08,  5.478707703547487E+08, -9.126399727438482E+00,  6.480753545292946E+00,  7.577315483138770E+00,
2455567.500000000, A.D. 2011-Jan-06 00:00:00.0000,  2.195030495361228E+07,  3.955230633829327E+08,  5.485245713494847E+08, -9.127235006217601E+00,  6.466085907981254E+00,  7.556975259227833E+00,
2455568.500000000, A.D. 2011-Jan-07 00:00:00.0000,  2.116167692626431E+07,  3.960811007628430E+08,  5.491766171375571E+08, -9.128038052005914E+00,  6.451451572786581E+00,  7.536685660848092E+00,
2455569.500000000, A.D. 2011-Jan-08 00:00:00.0000,  2.037298089980133E+07,  3.966378751696901E+08,  5.498269120830753E+08, -9.128809098557420E+00,  6.436850396645196E+00,  7.516446458216547E+00,
2455570.500000000, A.D. 2011-Jan-09 00:00:00.0000,  1.958421962894783E+07,  3.971933894622692E+08,  5.504754605303560E+08, -9.129548377174682E+00,  6.422282237411203E+00,  7.496257422962619E+00,
2455571.500000000, A.D. 2011-Jan-10 00:00:00.0000,  1.879539584854626E+07,  3.977476464871338E+08,  5.511222668040463E+08, -9.130256116802517E+00,  6.407746953868036E+00,  7.476118328134611E+00,
2455572.500000000, A.D. 2011-Jan-11 00:00:00.0000,  1.800651227375695E+07,  3.983006490786764E+08,  5.517673352092453E+08, -9.130932544114222E+00,  6.393244405729200E+00,  7.456028948199724E+00,
2455573.500000000, A.D. 2011-Jan-12 00:00:00.0000,  1.721757160025099E+07,  3.988524000592089E+08,  5.524106700316281E+08, -9.131577883588564E+00,  6.378774453630990E+00,  7.435989059038932E+00,
2455574.500000000, A.D. 2011-Jan-13 00:00:00.0000,  1.642857650439681E+07,  3.994029022390415E+08,  5.530522755375661E+08, -9.132192357578544E+00,  6.364336959121212E+00,  7.415998437938939E+00,
2455575.500000000, A.D. 2011-Jan-14 00:00:00.0000,  1.563952964344113E+07,  3.999521584165611E+08,  5.536921559742488E+08, -9.132776186372514E+00,  6.349931784643795E+00,  7.396056863581236E+00,
2455576.500000000, A.D. 2011-Jan-15 00:00:00.0000,  1.485043365568501E+07,  4.005001713783078E+08,  5.543303155698036E+08, -9.133329588248033E+00,  6.335558793521385E+00,  7.376164116029408E+00,
2455577.500000000, A.D. 2011-Jan-16 00:00:00.0000,  1.406129116065541E+07,  4.010469438990499E+08,  5.549667585334146E+08, -9.133852779520078E+00,  6.321217849937109E+00,  7.356319976715489E+00,
2455578.500000000, A.D. 2011-Jan-17 00:00:00.0000,  1.327210475927293E+07,  4.015924787418579E+08,  5.556014890554403E+08, -9.134345974583658E+00,  6.306908818915706E+00,  7.336524228425498E+00,
2455579.500000000, A.D. 2011-Jan-18 00:00:00.0000,  1.248287703401601E+07,  4.021367786581760E+08,  5.562345113075296E+08, -9.134809385951851E+00,  6.292631566304891E+00,  7.316776655284670E+00,
2455580.500000000, A.D. 2011-Jan-19 00:00:00.0000,  1.169361054908197E+07,  4.026798463878925E+08,  5.568658294427375E+08, -9.135243224290145E+00,  6.278385958757122E+00,  7.297077042742638E+00,
2455581.500000000, A.D. 2011-Jan-20 00:00:00.0000,  1.090430785054537E+07,  4.032216846594086E+08,  5.574954475956383E+08, -9.135647698447357E+00,  6.264171863712010E+00,  7.277425177558651E+00,
2455582.500000000, A.D. 2011-Jan-21 00:00:00.0000,  1.011497146651366E+07,  4.037622961897057E+08,  5.581233698824383E+08, -9.136023015483808E+00,  6.249989149379553E+00,  7.257820847787034E+00,
2455583.500000000, A.D. 2011-Jan-22 00:00:00.0000,  9.325603907280602E+06,  4.043016836844113E+08,  5.587496004010874E+08, -9.136369380697230E+00,  6.235837684724148E+00,  7.238263842762910E+00,
2455584.500000000, A.D. 2011-Jan-23 00:00:00.0000,  8.536207665477527E+06,  4.048398498378636E+08,  5.593741432313886E+08, -9.136686997646724E+00,  6.221717339449472E+00,  7.218753953088259E+00,
2455585.500000000, A.D. 2011-Jan-24 00:00:00.0000,  7.746785216222547E+06,  4.053767973331740E+08,  5.599970024351074E+08, -9.136976068175112E+00,  6.207627983984213E+00,  7.199290970618318E+00,
2455586.500000000, A.D. 2011-Jan-25 00:00:00.0000,  6.957339017267938E+06,  4.059125288422907E+08,  5.606181820560789E+08, -9.137236792429986E+00,  6.193569489468535E+00,  7.179874688448345E+00,
2455587.500000000, A.D. 2011-Jan-26 00:00:00.0000,  6.167871509145731E+06,  4.064470470260579E+08,  5.612376861203152E+08, -9.137469368883650E+00,  6.179541727741308E+00,  7.160504900900714E+00,
2455588.500000000, A.D. 2011-Jan-27 00:00:00.0000,  5.378385115311643E+06,  4.069803545342768E+08,  5.618555186361101E+08, -9.137673994352136E+00,  6.165544571327978E+00,  7.141181403512345E+00,
2455589.500000000, A.D. 2011-Jan-28 00:00:00.0000,  4.588882242287372E+06,  4.075124540057639E+08,  5.624716835941436E+08, -9.137850864013505E+00,  6.151577893429017E+00,  7.121903993022448E+00,
2455590.500000000, A.D. 2011-Jan-29 00:00:00.0000,  3.799365279801354E+06,  4.080433480684092E+08,  5.630861849675863E+08, -9.138000171425460E+00,  6.137641567908861E+00,  7.102672467360508E+00,
2455591.500000000, A.D. 2011-Jan-30 00:00:00.0000,  3.009836600928022E+06,  4.085730393392326E+08,  5.636990267121998E+08, -9.138122108542529E+00,  6.123735469285315E+00,  7.083486625634550E+00,
2455592.500000000, A.D. 2011-Jan-31 00:00:00.0000,  2.220298562225592E+06,  4.091015304244403E+08,  5.643102127664400E+08, -9.138216865732726E+00,  6.109859472719244E+00,  7.064346268119588E+00,
2455593.500000000, A.D. 2011-Feb-01 00:00:00.0000,  1.430753503872431E+06,  4.096288239194800E+08,  5.649197470515562E+08, -9.138284631793892E+00,  6.096013454004532E+00,  7.045251196246221E+00,
2455594.500000000, A.D. 2011-Feb-02 00:00:00.0000,  6.412037498020397E+05,  4.101549224090946E+08,  5.655276334716910E+08, -9.138325593969800E+00,  6.082197289558277E+00,  7.026201212589430E+00,
2455595.500000000, A.D. 2011-Feb-03 00:00:00.0000, -1.483483921634079E+05,  4.106798284673765E+08,  5.661338759139781E+08, -9.138339937965563E+00,  6.068410856410810E+00,  7.007196120857252E+00,
2455596.500000000, A.D. 2011-Feb-04 00:00:00.0000, -9.379006301807229E+05,  4.112035446578192E+08,  5.667384782486405E+08, -9.138327847963611E+00,  6.054654032196238E+00,  6.988235725879868E+00,
2455597.500000000, A.D. 2011-Feb-05 00:00:00.0000, -1.727450688254850E+06,  4.117260735333696E+08,  5.673414443290867E+08, -9.138289506638669E+00,  6.040926695142414E+00,  6.969319833598338E+00,
2455598.500000000, A.D. 2011-Feb-06 00:00:00.0000, -2.516996306109244E+06,  4.122474176364792E+08,  5.679427779920057E+08, -9.138225095172782E+00,  6.027228724060913E+00,  6.950448251053420E+00,
2455599.500000000, A.D. 2011-Feb-07 00:00:00.0000, -3.306535239057531E+06,  4.127675794991531E+08,  5.685424830574622E+08, -9.138134793270057E+00,  6.013559998336723E+00,  6.931620786374260E+00,
2455600.500000000, A.D. 2011-Feb-08 00:00:00.0000, -4.096065257876436E+06,  4.132865616430000E+08,  5.691405633289899E+08, -9.138018779171240E+00,  5.999920397917572E+00,  6.912837248766946E+00,
2455601.500000000, A.D. 2011-Feb-09 00:00:00.0000, -4.885584148680013E+06,  4.138043665792800E+08,  5.697370225936836E+08, -9.137877229667348E+00,  5.986309803302809E+00,  6.894097448502750E+00,
2455602.500000000, A.D. 2011-Feb-10 00:00:00.0000, -5.675089712794896E+06,  4.143209968089513E+08,  5.703318646222917E+08, -9.137710320114003E+00,  5.972728095531656E+00,  6.875401196906227E+00,
2455603.500000000, A.D. 2011-Feb-11 00:00:00.0000, -6.464579766636912E+06,  4.148364548227175E+08,  5.709250931693058E+08, -9.137518224444172E+00,  5.959175156170743E+00,  6.856748306342777E+00,
2455604.500000000, A.D. 2011-Feb-12 00:00:00.0000, -7.254052141588687E+06,  4.153507431010712E+08,  5.715167119730502E+08, -9.137301115180463E+00,  5.945650867300833E+00,  6.838138590205809E+00,
2455605.500000000, A.D. 2011-Feb-13 00:00:00.0000, -8.043504683878292E+06,  4.158638641143391E+08,  5.721067247557708E+08, -9.137059163446757E+00,  5.932155111502576E+00,  6.819571862903369E+00,
2455606.500000000, A.D. 2011-Feb-14 00:00:00.0000, -8.832935254458828E+06,  4.163758203227232E+08,  5.726951352237213E+08, -9.136792538978947E+00,  5.918687771841032E+00,  6.801047939844088E+00,
2455607.500000000, A.D. 2011-Feb-15 00:00:00.0000, -9.622341728889020E+06,  4.168866141763433E+08,  5.732819470672493E+08, -9.136501410132574E+00,  5.905248731849910E+00,  6.782566637422700E+00,
2455608.500000000, A.D. 2011-Feb-16 00:00:00.0000, -1.041172199721410E+07,  4.173962481152757E+08,  5.738671639608814E+08, -9.136185943892007E+00,  5.891837875512715E+00,  6.764127773004144E+00,
2455609.500000000, A.D. 2011-Feb-17 00:00:00.0000, -1.120107396384769E+07,  4.179047245695919E+08,  5.744507895634056E+08, -9.135846305874294E+00,  5.878455087244137E+00,  6.745731164907272E+00,
2455610.500000000, A.D. 2011-Feb-18 00:00:00.0000, -1.199039554745375E+07,  4.184120459593945E+08,  5.750328275179532E+08, -9.135482660330958E+00,  5.865100251869730E+00,  6.727376632387525E+00,
2455611.500000000, A.D. 2011-Feb-19 00:00:00.0000, -1.277968468082855E+07,  4.189182146948521E+08,  5.756132814520789E+08, -9.135095170147105E+00,  5.851773254603590E+00,  6.709063995618285E+00,
2455612.500000000, A.D. 2011-Feb-20 00:00:00.0000, -1.356893931078241E+07,  4.194232331762319E+08,  5.761921549778397E+08, -9.134683996835724E+00,  5.838473981024863E+00,  6.690793075671171E+00,
2455613.500000000, A.D. 2011-Feb-21 00:00:00.0000, -1.435815739802074E+07,  4.199271037939297E+08,  5.767694516918708E+08, -9.134249300526214E+00,  5.825202317055614E+00,  6.672563694496530E+00,
2455614.500000000, A.D. 2011-Feb-22 00:00:00.0000, -1.514733691702376E+07,  4.204298289284992E+08,  5.773451751754614E+08, -9.133791239947497E+00,  5.811958148933367E+00,  6.654375674900550E+00,
2455615.500000000, A.D. 2011-Feb-23 00:00:00.0000, -1.593647585592445E+07,  4.209314109506776E+08,  5.779193289946271E+08, -9.133309972402635E+00,  5.798741363188271E+00,  6.636228840524046E+00,
2455616.500000000, A.D. 2011-Feb-24 00:00:00.0000, -1.672557221638404E+07,  4.214318522214102E+08,  5.784919167001817E+08, -9.132805653734991E+00,  5.785551846620896E+00,  6.618123015820729E+00,
2455617.500000000, A.D. 2011-Feb-25 00:00:00.0000, -1.751462401346397E+07,  4.219311550918728E+08,  5.790629418278059E+08, -9.132278438283013E+00,  5.772389486280858E+00,  6.600058026034815E+00,
2455618.500000000, A.D. 2011-Feb-26 00:00:00.0000, -1.830362927549350E+07,  4.224293219034924E+08,  5.796324078981147E+08, -9.131728478823813E+00,  5.759254169452156E+00,  6.582033697181103E+00,
2455619.500000000, A.D. 2011-Feb-27 00:00:00.0000, -1.909258604393199E+07,  4.229263549879674E+08,  5.802003184167237E+08, -9.131155926504302E+00,  5.746145783646577E+00,  6.564049856028134E+00,
2455620.500000000, A.D. 2011-Feb-28 00:00:00.0000, -1.988149237322445E+07,  4.234222566672868E+08,  5.807666768743136E+08, -9.130560930756650E+00,  5.733064216607121E+00,  6.546106330085106E+00,
2455621.500000000, A.D. 2011-Mar-01 00:00:00.0000, -2.067034633064931E+07,  4.239170292537516E+08,  5.813314867466933E+08, -9.129943639200905E+00,  5.720009356328364E+00,  6.528202947596593E+00,
2455622.500000000, A.D. 2011-Mar-02 00:00:00.0000, -2.145914599615715E+07,  4.244106750499974E+08,  5.818947514948639E+08, -9.129304197535108E+00,  5.706981091097590E+00,  6.510339537547087E+00,
2455623.500000000, A.D. 2011-Mar-03 00:00:00.0000, -2.224788946219959E+07,  4.249031963490233E+08,  5.824564745650834E+08, -9.128642749415610E+00,  5.693979309563061E+00,  6.492515929679096E+00,
2455624.500000000, A.D. 2011-Mar-04 00:00:00.0000, -2.303657483354746E+07,  4.253945954342262E+08,  5.830166593889338E+08, -9.127959436333901E+00,  5.681003900835814E+00,  6.474731954528826E+00,
2455625.500000000, A.D. 2011-Mar-05 00:00:00.0000, -2.382520022709868E+07,  4.258848745794476E+08,  5.835753093833913E+08, -9.127254397498726E+00,  5.668054754630459E+00,  6.456987443483309E+00,
2455626.500000000, A.D. 2011-Mar-06 00:00:00.0000, -2.461376377167648E+07,  4.263740360490326E+08,  5.841324279509038E+08, -9.126527769736237E+00,  5.655131761449655E+00,  6.439282228862783E+00,
2455627.500000000, A.D. 2011-Mar-07 00:00:00.0000, -2.540226360782047E+07,  4.268620820979078E+08,  5.846880184794755E+08, -9.125779687425235E+00,  5.642234812813351E+00,  6.421616144030680E+00,
2455628.500000000, A.D. 2011-Mar-08 00:00:00.0000, -2.619069788757422E+07,  4.273490149716809E+08,  5.852420843427638E+08, -9.125010282487466E+00,  5.629363801529168E+00,  6.403989023531337E+00,
2455629.500000000, A.D. 2011-Mar-09 00:00:00.0000, -2.697906477427534E+07,  4.278348369067646E+08,  5.857946289001867E+08, -9.124219684455603E+00,  5.616518621993533E+00,  6.386400703252262E+00,
2455630.500000000, A.D. 2011-Mar-10 00:00:00.0000, -2.776736244235545E+07,  4.283195501305270E+08,  5.863456554970478E+08, -9.123408020639934E+00,  5.603699170504272E+00,  6.368851020602781E+00,
2455631.500000000, A.D. 2011-Mar-11 00:00:00.0000, -2.855558907715948E+07,  4.288031568614698E+08,  5.868951674646752E+08, -9.122575416409944E+00,  5.590905345556899E+00,  6.351339814695959E+00,
2455632.500000000, A.D. 2011-Mar-12 00:00:00.0000, -2.934374287479449E+07,  4.292856593094282E+08,  5.874431681205759E+08, -9.121721995596541E+00,  5.578137048088248E+00,  6.333866926514918E+00,
2455633.500000000, A.D. 2011-Mar-13 00:00:00.0000, -3.013182204201814E+07,  4.297670596757900E+08,  5.879896607686034E+08, -9.120847881004263E+00,  5.565394181627868E+00,  6.316432199041356E+00,
2455634.500000000, A.D. 2011-Mar-14 00:00:00.0000, -3.091982479617529E+07,  4.302473601537210E+08,  5.885346486991340E+08, -9.119953195004612E+00,  5.552676652318593E+00,  6.299035477322612E+00,
2455635.500000000, A.D. 2011-Mar-15 00:00:00.0000, -3.170774936518749E+07,  4.307265629283867E+08,  5.890781351892451E+08, -9.119038060162124E+00,  5.539984368779749E+00,  6.281676608458103E+00,
2455636.500000000, A.D. 2011-Mar-16 00:00:00.0000, -3.249559398759589E+07,  4.312046701771535E+08,  5.896201235028887E+08, -9.118102599828262E+00,  5.527317241802477E+00,  6.264355441492782E+00,
2455637.500000000, A.D. 2011-Mar-17 00:00:00.0000, -3.328335691265156E+07,  4.316816840697582E+08,  5.901606168910512E+08, -9.117146938637523E+00,  5.514675183892283E+00,  6.247071827218877E+00,
2455638.500000000, A.D. 2011-Mar-18 00:00:00.0000, -3.407103640044211E+07,  4.321576067684318E+08,  5.906996185918937E+08, -9.116171202841048E+00,  5.502058108697753E+00,  6.229825617900008E+00,
2455639.500000000, A.D. 2011-Mar-19 00:00:00.0000, -3.485863072203875E+07,  4.326324404279715E+08,  5.912371318308644E+08, -9.115175520441694E+00,  5.489465930384532E+00,  6.212616666945507E+00,
2455640.500000000, A.D. 2011-Mar-20 00:00:00.0000, -3.564613815964557E+07,  4.331061871957582E+08,  5.917731598207835E+08, -9.114160021114037E+00,  5.476898563018331E+00,  6.195444828567306E+00,
2455641.500000000, A.D. 2011-Mar-21 00:00:00.0000, -3.643355700673363E+07,  4.335788492117240E+08,  5.923077057618980E+08, -9.113124835928764E+00,  5.464355920026661E+00,  6.178309957458644E+00,
2455642.500000000, A.D. 2011-Mar-22 00:00:00.0000, -3.722088556814398E+07,  4.340504286082783E+08,  5.928407728419110E+08, -9.112070096931692E+00,  5.451837913781204E+00,  6.161211908522174E+00,
2455643.500000000, A.D. 2011-Mar-23 00:00:00.0000, -3.800812216014999E+07,  4.345209275102033E+08,  5.933723642359908E+08, -9.110995936627614E+00,  5.439344455332821E+00,  6.144150536669798E+00,
2455644.500000000, A.D. 2011-Mar-24 00:00:00.0000, -3.879526511047378E+07,  4.349903480345348E+08,  5.939024831067660E+08, -9.109902487432885E+00,  5.426875454303923E+00,  6.127125696703370E+00,
2455645.500000000, A.D. 2011-Mar-25 00:00:00.0000, -3.958231275825576E+07,  4.354586922904385E+08,  5.944311326043134E+08, -9.108789881166894E+00,  5.414430818911518E+00,  6.110137243269286E+00,
2455646.500000000, A.D. 2011-Mar-26 00:00:00.0000, -4.036926345398312E+07,  4.359259623790941E+08,  5.949583158661450E+08, -9.107658248597913E+00,  5.402010456107281E+00,  6.093185030881278E+00,
2455647.500000000, A.D. 2011-Mar-27 00:00:00.0000, -4.115611555938308E+07,  4.363921603935949E+08,  5.954840360171998E+08, -9.106507719087919E+00,  5.389614271785217E+00,  6.076268913989626E+00,
2455648.500000000, A.D. 2011-Mar-28 00:00:00.0000, -4.194286744728911E+07,  4.368572884188660E+08,  5.960082961698419E+08, -9.105338420336736E+00,  5.377242171037107E+00,  6.059388747086239E+00,
2455649.500000000, A.D. 2011-Mar-29 00:00:00.0000, -4.272951750149000E+07,  4.373213485316080E+08,  5.965310994238694E+08, -9.104150478214049E+00,  5.364894058407763E+00,  6.042544384818803E+00,
2455650.500000000, A.D. 2011-Mar-30 00:00:00.0000, -4.351606411656746E+07,  4.377843428002592E+08,  5.970524488665335E+08, -9.102944016683525E+00,  5.352569838149500E+00,  6.025735682114093E+00,
2455651.500000000, A.D. 2011-Mar-31 00:00:00.0000, -4.430250569773043E+07,  4.382462732849810E+08,  5.975723475725669E+08, -9.101719157781041E+00,  5.340269414450506E+00,  6.008962494293001E+00,
2455652.500000000, A.D. 2011-Apr-01 00:00:00.0000, -4.508884066064969E+07,  4.387071420376610E+08,  5.980907986042229E+08, -9.100476021652714E+00,  5.327992691622215E+00,  5.992224677169909E+00,
2455653.500000000, A.D. 2011-Apr-02 00:00:00.0000, -4.587506743129721E+07,  4.391669511019305E+08,  5.986078050113215E+08, -9.099214726619200E+00,  5.315739574264067E+00,  5.975522087142735E+00,
2455654.500000000, A.D. 2011-Apr-03 00:00:00.0000, -4.666118444579216E+07,  4.396257025131951E+08,  5.991233698313038E+08, -9.097935389263357E+00,  5.303509967383479E+00,  5.958854581261527E+00,
2455655.500000000, A.D. 2011-Apr-04 00:00:00.0000, -4.744719015025476E+07,  4.400833982986743E+08,  5.996374960892899E+08, -9.096638124525452E+00,  5.291303776492718E+00,  5.942222017285529E+00,
2455656.500000000, A.D. 2011-Apr-05 00:00:00.0000, -4.823308300066880E+07,  4.405400404774482E+08,  6.001501867981422E+08, -9.095323045804470E+00,  5.279120907675109E+00,  5.925624253724533E+00,
2455657.500000000, A.D. 2011-Apr-06 00:00:00.0000, -4.901886146275260E+07,  4.409956310605087E+08,  6.006614449585322E+08, -9.093990265053183E+00,  5.266961267630956E+00,  5.909061149868799E+00,
2455658.500000000, A.D. 2011-Apr-07 00:00:00.0000, -4.980452401183795E+07,  4.414501720508144E+08,  6.011712735590088E+08, -9.092639892869110E+00,  5.254824763705573E+00,  5.892532565809003E+00,
2455659.500000000, A.D. 2011-Apr-08 00:00:00.0000, -5.059006913275681E+07,  4.419036654433472E+08,  6.016796755760672E+08, -9.091272038577019E+00,  5.242711303904064E+00,  5.876038362448290E+00,
2455660.500000000, A.D. 2011-Apr-09 00:00:00.0000, -5.137549531973449E+07,  4.423561132251688E+08,  6.021866539742208E+08, -9.089886810303652E+00,  5.230620796895796E+00,  5.859578401508031E+00,
2455661.500000000, A.D. 2011-Apr-10 00:00:00.0000, -5.216080107628909E+07,  4.428075173754792E+08,  6.026922117060699E+08, -9.088484315043091E+00,  5.218553152011418E+00,  5.843152545528675E+00,
2455662.500000000, A.D. 2011-Apr-11 00:00:00.0000, -5.294598491513617E+07,  4.432578798656725E+08,  6.031963517123748E+08, -9.087064658714807E+00,  5.206508279234938E+00,  5.826760657867227E+00,
2455663.500000000, A.D. 2011-Apr-12 00:00:00.0000, -5.373104535809816E+07,  4.437072026593931E+08,  6.036990769221241E+08, -9.085627946213556E+00,  5.194486089192205E+00,  5.810402602692004E+00,
2455664.500000000, A.D. 2011-Apr-13 00:00:00.0000, -5.451598093601771E+07,  4.441554877125911E+08,  6.042003902526059E+08, -9.084174281453009E+00,  5.182486493137383E+00,  5.794078244975698E+00,
2455665.500000000, A.D. 2011-Apr-14 00:00:00.0000, -5.530079018867458E+07,  4.446027369735754E+08,  6.047002946094762E+08, -9.082703767403403E+00,  5.170509402938166E+00,  5.777787450487184E+00,
2455666.500000000, A.D. 2011-Apr-15 00:00:00.0000, -5.608547166470564E+07,  4.450489523830660E+08,  6.051987928868272E+08, -9.081216506124022E+00,  5.158554731060675E+00,  5.761530085782646E+00,
2455667.500000000, A.D. 2011-Apr-16 00:00:00.0000, -5.687002392152731E+07,  4.454941358742456E+08,  6.056958879672556E+08, -9.079712598791486E+00,  5.146622390554262E+00,  5.745306018196268E+00,
2455668.500000000, A.D. 2011-Apr-17 00:00:00.0000, -5.765444552526045E+07,  4.459382893728089E+08,  6.061915827219292E+08, -9.078192145724234E+00,  5.134712295036808E+00,  5.729115115830817E+00,
2455669.500000000, A.D. 2011-Apr-18 00:00:00.0000, -5.843873505065716E+07,  4.463814147970112E+08,  6.066858800106521E+08, -9.076655246404023E+00,  5.122824358680544E+00,  5.712957247548228E+00,
2455670.500000000, A.D. 2011-Apr-19 00:00:00.0000, -5.922289108102928E+07,  4.468235140577160E+08,  6.071787826819310E+08, -9.075101999494802E+00,  5.110958496198563E+00,  5.696832282960330E+00,
2455671.500000000, A.D. 2011-Apr-20 00:00:00.0000, -6.000691220817851E+07,  4.472645890584404E+08,  6.076702935730393E+08, -9.073532502859486E+00,  5.099114622832144E+00,  5.680740092419811E+00,
2455672.500000000, A.D. 2011-Apr-21 00:00:00.0000, -6.079079703232785E+07,  4.477046416954012E+08,  6.081604155100803E+08, -9.071946853574993E+00,  5.087292654338770E+00,  5.664680547011416E+00,
2455673.500000000, A.D. 2011-Apr-22 00:00:00.0000, -6.157454416205426E+07,  4.481436738575583E+08,  6.086491513080503E+08, -9.070345147945817E+00,  5.075492506980936E+00,  5.648653518543441E+00,
2455674.500000000, A.D. 2011-Apr-23 00:00:00.0000, -6.235815221422255E+07,  4.485816874266584E+08,  6.091365037709006E+08, -9.068727481516545E+00,  5.063714097515674E+00,  5.632658879539543E+00,
2455675.500000000, A.D. 2011-Apr-24 00:00:00.0000, -6.314161981392012E+07,  4.490186842772765E+08,  6.096224756915995E+08, -9.067093949083285E+00,  5.051957343184588E+00,  5.616696503230727E+00,
